ETCID,mode,railroute,routerun,routeblock,triptime,tripday,daytype,raffle,recommend,workshard,defendmetro,goodvalue,satisfaction,frequency,duration ,ontime,connections,accurateinfo,vehseating,stopclean,busshade,vehroom,vehcomfort,vehclean,homelessness,raceharass,sexharrass,crimesafe,grafitti,enforcement,courtesy,buswifi,delayinfo,payeasy,infoplan,stoplighting,escalator1,elevator1,celltrain,traininfo,escalator2,escalator2,carpark,bikepark,topbus1,topbus2,topbus3,toprail1,toprail2,toprail3,caracc,rideoften,yearsriding,smartphone,paytype,faretype,age,fareother,discount,whatdiscount,latinx,black,white,asianpac,natam,another,anotherwhat,hhsize,english,spanish,chinese,tagalog,korean,armenian,anotherlang,whichlang,engskill,income,gender,whatgender,disabilities,lowvision,blind,deafhard,wheelchair,nowheelchair,mentalcog,disabother,whatdisab,lang_count,LowVision_num,Blindness_num,DeafHoH_num,Mobility_num,MobilityNoChair_num,MentalCognitive_num,OtherDisability_num,MultipleDisabilities,Disability_num,Gender_bis,WeightFactor
107110,B,2,2-059,2-058,2,1,1,2,1,5,2,1,3,3,3,3,3,4,3,3,5,5,5,5,3,3,3,2,3,4,5,5,0,5,5,3,5,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,2,15,#NULL!,#NULL!,#NULL!,2,4,4,2,1,2,3,,1,4,Y,,,,,,,99,,Y,,,,,,,9,9,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,97
107111,B,2,2-059,2-058,3,1,1,1,5,5,5,5,5,4,4,4,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,14,4,20,#NULL!,#NULL!,#NULL!,2,5,1,1,2,4,2,,1,9,,,Y,,,Y,Not specified,3,Y,,,,,,,,1,3,2,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,2.00,97
107113,B,2,2-059,2-058,3,1,1,2,4,4,2,3,9,4,2,0,2,3,3,3,3,4,4,3,3,3,3,3,3,4,4,5,5,5,5,5,5,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,6,#NULL!,#NULL!,#NULL!,#NULL!,2,5,4,1,1,3,4,,1,9,Y,,,,,,,99,,Y,,,,,,,9,9,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,97
107117,B,2,2-059,2-058,3,1,1,1,3,2,2,5,3,4,3,1,4,3,3,1,1,2,3,3,1,3,4,4,2,2,5,3,4,5,4,2,5,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,12,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,4,4,1,2,4,3,,2,#NULL!,,Y,,,,,,1,Y,,,,,,,,1,3,1,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,1.00,97
107119,B,2,2-059,2-058,3,1,1,1,4,4,4,4,4,4,5,5,0,5,5,5,4,0,5,4,3,3,3,0,5,5,4,5,5,5,5,4,5,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,15,14,8,#NULL!,#NULL!,#NULL!,2,4,4,2,1,1,4,,1,3,Y,,,,,,,3,,Y,,,,,,,9,9,1,,1,,,,,,Y,,,1,0,0,0,0,0,1,0,1,6,1.00,97
107121,B,2,2-059,2-058,3,1,1,1,5,3,2,5,4,3,3,2,0,5,3,4,3,4,5,5,0,2,2,2,0,4,3,4,0,1,2,2,3,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,5,4,1,1,2,3,,2,#NULL!,Y,,,,,,,99,,Y,,,,,,,9,9,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,97
107124,B,2,2-059,2-058,3,1,1,1,3,4,3,4,4,3,3,3,4,4,4,1,2,3,3,3,2,4,4,3,2,3,3,2,3,3,4,4,4,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,7,13,#NULL!,#NULL!,#NULL!,2,5,3,1,2,2,3,,1,1,Y,,,,,,,3,Y,Y,,,,,,,1,2,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,1.00,97
107125,B,2,2-059,2-058,3,1,1,1,4,4,4,4,4,3,3,5,5,0,0,3,0,4,0,1,1,5,3,2,1,4,5,3,2,3,4,5,4,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,10,15,20,#NULL!,#NULL!,#NULL!,2,2,1,1,3,2,1,,1,2,Y,Y,,,,,,1,,,Y,,,,,,1,2,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,1.00,97
107127,B,2,2-059,2-058,3,1,1,2,4,3,3,4,4,2,3,2,4,4,3,2,2,4,4,3,0,0,0,0,3,4,4,2,3,4,4,3,3,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,11,7,#NULL!,#NULL!,#NULL!,2,4,4,1,3,4,2,,9,#NULL!,Y,,,,,,,2,,Y,,,,,,,2,9,3,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,3.00,97
107129,B,2,2-059,2-058,3,1,1,1,3,4,5,5,4,2,5,2,3,1,2,5,5,5,5,5,5,5,4,5,3,0,5,1,2,5,5,5,5,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,1,6,#NULL!,#NULL!,#NULL!,2,5,2,1,3,4,3,,2,#NULL!,Y,,,,,,,6,,Y,,,,,,,1,1,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,1.00,97
107130,B,2,2-059,2-058,3,1,1,1,4,5,3,4,4,3,3,3,2,4,2,3,3,2,2,3,2,4,4,4,4,4,0,0,3,4,3,3,4,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,4,9,#NULL!,#NULL!,#NULL!,2,5,4,1,1,1,3,,1,9,Y,,,,,,,4,Y,Y,,,,,,,1,2,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,97
107132,B,2,2-059,2-058,2,1,1,1,4,4,3,3,4,5,2,2,4,2,2,2,2,2,3,2,2,1,2,2,3,3,3,3,2,3,3,3,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,7,13,#NULL!,#NULL!,#NULL!,2,4,2,1,1,1,2,,1,1,Y,,,,,,,5,Y,,,,,,,,1,2,1,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,1.00,97
107133,B,2,2-059,2-058,2,1,1,1,4,4,4,4,3,3,3,3,5,3,1,3,0,4,5,0,4,1,4,0,0,4,3,5,0,0,4,5,4,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,4,4,1,1,3,3,,1,9,Y,,,,,,,2,,Y,,,,,,,2,2,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,97
107136,B,2,2-059,2-058,2,1,1,1,2,3,3,3,9,3,3,3,3,3,2,2,2,3,3,3,3,3,3,3,3,2,3,2,3,3,3,2,3,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,11,17,23,#NULL!,#NULL!,#NULL!,2,5,4,2,3,9,3,,2,#NULL!,Y,,,,,,,99,,Y,,,,,,,2,1,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,97
107138,B,2,2-059,2-058,3,1,1,1,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,5,4,1,3,3,4,,2,#NULL!,Y,,,,,,,99,,Y,,,,,,,2,1,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,97
107139,B,2,2-059,2-058,3,1,1,1,5,5,4,5,4,5,5,5,5,5,5,4,4,4,4,4,4,5,5,5,5,5,5,4,4,5,4,0,5,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,5,3,1,1,9,2,,1,1,Y,,,,,,,4,Y,Y,,,,,,,1,3,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,1.00,97
107141,B,2,2-059,2-058,3,1,1,1,5,5,5,5,5,4,4,5,4,3,4,3,3,4,4,3,4,3,3,3,4,4,4,4,3,5,4,3,4,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,5,4,1,1,2,3,,9,#NULL!,Y,,,,,,,5,,Y,,,,,,,2,3,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,1.00,97
107142,B,2,2-059,2-058,3,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,3,5,5,5,5,5,5,5,5,5,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,5,2,9,1,2,3,,2,#NULL!,,,,,,Y,Not specified,99,,Y,,,,,,,2,1,1,,9,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,1.00,97
107144,B,2,2-059,2-058,3,1,1,1,3,3,4,4,4,3,1,3,3,4,4,1,3,2,3,3,2,1,4,4,3,3,4,2,3,4,4,1,1,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,3,4,1,3,3,4,,2,#NULL!,Y,,,,,,,4,,Y,,,,,,,2,2,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,1.00,97
107146,B,2,2-059,2-058,3,1,1,1,1,2,4,5,4,0,0,3,4,4,4,4,3,3,1,1,4,4,2,2,5,5,4,5,2,4,4,4,5,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,15,#NULL!,#NULL!,#NULL!,#NULL!,1,5,4,2,3,2,4,,2,#NULL!,,Y,,,,,,3,Y,,,,,,,,1,2,2,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,2.00,97
107149,B,2,2-059,2-058,3,1,1,1,5,5,3,3,4,3,3,3,3,3,3,4,3,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,21,11,13,#NULL!,#NULL!,#NULL!,2,5,4,1,1,1,2,,1,2,Y,,,,,,,5,Y,Y,,,,,,,1,1,3,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,3.00,97
107151,B,2,2-059,2-058,3,1,1,2,9,9,9,9,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,5,2,1,1,9,1,,1,1,,Y,,,,,,6,Y,,,,,,,,1,1,2,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,2.00,97
107152,B,2,2-059,2-058,3,1,1,1,3,1,2,3,4,5,5,4,4,3,3,0,3,3,3,3,0,0,0,3,0,3,3,0,3,4,3,3,4,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,5,4,2,3,3,3,,2,#NULL!,Y,,,,,,,99,,Y,,,,,,,2,9,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,1.00,97
107154,B,2,2-059,2-058,3,1,1,1,4,4,4,4,4,4,4,3,4,4,4,3,3,3,3,4,4,5,5,5,3,5,4,4,4,4,5,3,5,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,5,4,1,1,4,5,,2,#NULL!,,,,Y,,,,2,Y,,,Y,,,,,1,1,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,1.00,97
107155,B,2,2-059,2-058,3,1,1,1,4,4,4,4,5,3,4,3,4,4,4,3,4,4,4,3,3,3,4,3,3,3,3,4,3,3,3,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,5,2,1,1,1,4,,2,#NULL!,Y,,,,,,,5,Y,,,,,,,,1,2,2,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,2.00,97
107157,B,2,2-059,2-058,3,1,1,1,5,4,4,5,5,0,5,3,5,1,5,5,5,2,5,1,0,1,4,0,5,4,0,5,0,5,5,5,3,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,5,4,1,1,1,5,,1,4,Y,,,,,,,4,,Y,,,,,,,2,1,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,97
107158,B,2,2-059,2-058,3,1,1,1,4,3,3,5,3,4,3,3,4,4,4,3,4,3,4,4,4,4,4,3,4,4,2,2,4,4,4,5,3,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,19,20,7,#NULL!,#NULL!,#NULL!,2,4,2,1,2,4,2,,2,#NULL!,,Y,,,,,,3,Y,,,,,,,,1,4,2,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,2.00,97
107159,B,2,2-059,2-058,3,1,1,1,3,4,3,3,3,2,0,4,4,4,3,2,1,4,4,5,3,5,5,3,1,4,4,0,3,4,5,3,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,5,1,1,1,2,3,,2,#NULL!,Y,,,,,,,3,,Y,,,,,,,2,9,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,1.00,97
107162,B,2,2-059,2-058,3,1,1,1,5,5,5,4,4,3,4,4,3,4,3,5,4,3,4,5,4,4,3,3,4,4,4,5,4,5,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,5,3,1,3,2,3,,1,9,Y,,,,,,,6,Y,Y,,,,,,,1,3,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,97
107163,B,2,2-059,2-058,3,1,1,1,5,2,2,3,3,2,3,4,2,2,3,3,3,5,3,3,3,3,3,4,3,3,4,4,4,5,5,5,5,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,15,#NULL!,#NULL!,#NULL!,#NULL!,2,5,4,2,1,1,5,,2,#NULL!,Y,,,,,,,3,,Y,,,,,,,2,9,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,97
107164,B,2,2-059,2-058,3,1,1,1,4,4,4,3,4,5,5,5,3,5,2,0,5,5,4,5,3,3,3,3,3,4,5,5,5,5,5,4,5,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,15,13,#NULL!,#NULL!,#NULL!,2,5,4,2,1,2,4,,2,#NULL!,Y,,,,,,,3,,Y,,,,,,,9,9,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,97
107167,B,2,2-059,2-058,3,1,1,1,2,3,2,4,3,3,3,2,0,2,0,3,3,3,3,3,3,3,4,4,3,3,4,3,3,2,3,0,3,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,1,12,#NULL!,#NULL!,#NULL!,2,5,1,1,1,9,3,,1,2,,,Y,,,,,2,Y,,,,,,,,1,1,1,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,1.00,97
107168,B,2,2-059,2-058,3,1,1,2,5,5,4,4,4,3,3,3,3,3,3,5,4,1,1,1,1,4,4,4,4,3,5,4,5,5,0,5,4,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,5,25,#NULL!,#NULL!,#NULL!,2,3,4,1,3,4,4,,1,4,Y,,,,,,,99,,,,,,,,,2,9,2,,1,,Y,,,,,,,0,0,1,0,0,0,0,0,1,2,2.00,97
107170,B,2,2-059,2-058,5,1,1,1,4,3,3,4,4,4,5,5,5,4,3,3,2,3,4,3,2,4,0,0,0,3,3,4,1,4,3,0,5,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,8,20,6,#NULL!,#NULL!,#NULL!,1,5,4,1,1,1,2,,1,2,Y,,,,,,,6,Y,Y,,,,,,,1,2,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,1.00,97
107173,B,2,2-059,2-058,5,1,1,1,5,4,9,4,5,3,0,4,4,4,4,2,3,4,4,4,4,4,3,3,4,5,3,4,3,3,4,5,3,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,7,#NULL!,#NULL!,#NULL!,#NULL!,2,5,3,1,1,9,2,,9,#NULL!,Y,,,,,,,99,,Y,,,,,,,2,9,2,,9,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,97
107174,B,2,2-059,2-058,5,1,1,1,3,2,2,4,3,4,4,4,4,4,4,3,3,3,3,1,3,3,3,3,3,3,3,4,4,3,4,2,4,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,7,11,23,#NULL!,#NULL!,#NULL!,9,4,2,1,1,3,4,,2,#NULL!,Y,,,,,,,99,,Y,,,,,,,1,2,2,,9,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,97
107177,B,2,2-059,2-058,5,1,1,1,5,9,2,3,1,2,3,3,3,3,3,3,3,2,4,3,4,4,4,3,3,3,3,2,3,3,3,0,0,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,9,5,1,1,9,3,,1,9,,,,,,,,99,,,,,,,Y,Bengali,1,9,2,,9,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,97
107179,B,2,2-059,2-058,5,1,1,1,4,3,4,5,5,4,4,5,5,5,4,2,3,5,3,4,0,4,0,0,5,3,3,0,3,5,5,5,5,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,7,10,18,#NULL!,#NULL!,#NULL!,2,4,1,1,2,4,2,,2,#NULL!,,Y,,,,,,1,Y,,,,,,,,1,4,1,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,1.00,97
107180,B,2,2-059,2-058,5,1,1,1,1,2,3,1,3,2,2,2,2,2,5,3,4,3,2,5,5,4,2,2,2,3,2,2,2,1,1,3,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,5,4,1,1,1,4,,1,9,Y,,,,,,,2,Y,Y,,,,,,,1,3,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,1.00,97
107183,B,2,2-059,2-058,5,1,1,1,5,5,5,5,5,5,4,4,5,4,3,5,4,4,5,5,4,5,5,5,4,4,5,4,4,5,4,5,5,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,5,2,#NULL!,#NULL!,#NULL!,2,5,3,1,3,5,3,life pass,1,3,Y,,,,,,,1,Y,Y,,,,,,,1,2,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,1.00,97
107186,B,2,2-059,2-058,5,1,1,1,3,4,5,5,4,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,19,12,1,#NULL!,#NULL!,#NULL!,2,5,4,1,3,1,5,,1,4,Y,,,,,,,99,,Y,,,,,,,9,9,1,,1,,,,Y,,,,,1,0,0,0,1,0,0,0,1,4,1.00,97
107188,B,2,2-059,2-058,5,1,1,1,5,3,3,3,4,3,4,4,3,3,3,3,3,2,3,4,2,3,3,3,2,2,3,4,2,3,4,3,2,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,24,4,5,#NULL!,#NULL!,#NULL!,2,3,3,1,1,3,3,,2,#NULL!,Y,,,,,,,99,,Y,,,,,,,9,9,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,97
107189,B,2,2-059,2-058,5,1,1,1,4,4,4,4,4,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,2,3,#NULL!,#NULL!,#NULL!,2,3,5,2,3,9,4,,2,#NULL!,Y,,,,,,,99,,,,,,,,,9,9,1,,1,,,,,,,Y,Not specified,0,0,0,0,0,0,0,1,1,7,1.00,97
109654,B,2,2-060,2-059,3,1,1,1,5,5,4,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,3,5,5,5,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,5,4,1,2,4,2,,2,#NULL!,Y,,,,,,,6,Y,Y,,,,,,,1,3,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,97
110384,B,2,2-060,2-059,9,1,1,1,5,4,4,4,9,1,0,1,0,0,5,5,1,5,5,5,5,0,0,5,0,5,5,0,1,0,0,5,5,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,5,2,1,3,4,3,,2,#NULL!,Y,,,,,,,5,,Y,,,,,,,9,9,2,,9,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,97
100338,B,4,4-055,4-053,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,2,0,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,6,8,19,#NULL!,#NULL!,#NULL!,1,4,4,1,1,1,2,,9,#NULL!,Y,,,,,,,6,,Y,,,,,,,1,3,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,108
100339,B,4,4-055,4-053,2,1,1,1,5,5,3,4,3,4,5,3,4,3,5,5,5,4,4,3,1,3,4,5,5,5,4,4,4,3,5,0,3,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,11,12,17,#NULL!,#NULL!,#NULL!,2,5,1,1,1,2,2,,2,#NULL!,Y,,,,,,,4,Y,Y,,,,,,,2,9,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,108
100343,B,4,4-055,4-053,2,1,1,1,5,4,5,5,5,5,5,3,5,4,4,5,2,2,4,5,1,3,3,2,0,2,2,5,3,5,4,1,5,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,10,12,#NULL!,#NULL!,#NULL!,2,5,4,1,1,1,3,,1,3,,Y,,,,,,2,Y,,,,,,,,1,1,2,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,2.00,108
100345,B,4,4-055,4-053,2,1,1,1,4,4,3,3,2,2,2,1,2,2,3,2,2,4,4,2,2,3,3,2,3,3,4,0,2,4,4,2,4,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,1,12,#NULL!,#NULL!,#NULL!,9,5,2,1,1,1,3,,2,#NULL!,Y,,Y,,,,,4,Y,Y,,,,,,,1,4,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,1.00,108
100351,B,4,4-055,4-053,2,1,1,1,2,2,2,2,2,1,3,1,1,1,1,1,1,2,3,1,1,1,1,1,5,1,5,2,1,3,2,4,3,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5,1,9,#NULL!,#NULL!,#NULL!,2,5,4,1,2,4,3,,2,#NULL!,Y,,,,,,,2,Y,,,,,,,,1,3,3,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,3.00,108
100363,B,4,4-055,4-053,1,1,1,1,3,3,3,3,1,2,4,1,4,3,3,2,2,2,1,1,2,3,3,3,1,1,2,2,4,3,3,3,4,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,11,1,3,#NULL!,#NULL!,#NULL!,2,5,1,9,1,2,3,,2,#NULL!,Y,,,,,,,4,,Y,,,,,,,2,9,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,108
100455,B,4,4-055,4-053,1,1,1,1,2,2,1,3,2,3,2,1,4,2,3,2,2,1,3,2,1,1,1,1,2,1,2,4,4,4,5,2,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5,13,17,#NULL!,#NULL!,#NULL!,2,4,4,1,2,2,4,,2,#NULL!,Y,,,,,,,2,,Y,,,,,,,1,2,1,,1,Y,,,,,,,,1,1,0,0,0,0,0,0,1,1,1.00,108
100457,B,4,4-055,4-053,9,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,5,3,1,1,1,3,,1,2,,Y,,,,,,3,Y,,,,,,,,2,1,1,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,1.00,108
100458,B,4,4-055,4-053,9,1,1,2,5,5,2,5,5,5,4,4,5,5,5,4,5,5,5,5,5,5,2,5,5,5,5,5,3,5,5,5,5,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,2,2,1,1,1,1,,1,1,Y,,,,,,,6,,Y,,,,,,,1,1,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,108
100461,B,4,4-055,4-053,9,1,1,1,5,5,5,4,9,3,5,2,2,3,5,2,0,3,3,1,1,5,5,5,4,5,4,5,3,4,4,4,3,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,1,4,9,1,2,9,,2,#NULL!,Y,,,,,,,4,,Y,,,,,,,2,9,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,1.00,108
100462,B,4,4-055,4-053,9,1,1,1,5,5,5,5,5,5,5,5,0,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,0,4,0,3,3,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,5,5,1,1,9,4,,1,4,,,,,,,,6,,Y,,,,,,,9,2,3,,1,,,,,Y,,,,1,0,0,0,0,1,0,0,1,5,3.00,108
